,judul,hyperlink,img_hyperlinks,Judul,Harga,Lokasi,Kamar Tidur,Kamar Mandi,Luas Tanah,Luas Bangunan,Carport,Tipe Properti,Sertifikat,Daya Listrik,Kamar Pembantu,Dapur,Ruang Makan,Ruang Tamu,Kondisi Perabotan,Jumlah Lantai,Pemandangan,Terjangkau Internet,Lebar Jalan,Sumber Air,Hook,Kondisi Properti,Tipe Iklan
43,HARGA BERSAING SIAP HUNI MODEL KLASIK,https://www.rumah123.com//properti/balikpapan/hos9442511/,https://picture.rumah123.com/r123/720x420-crop/house/ho94/9442511/original/hos9442511-rumah-di-jual-di-balikpapan-selatan-balikpapan-1703832586.jpg,HARGA BERSAING SIAP HUNI MODEL KLASIK,Rp 650 Juta,"Balikpapan Selatan, Balikpapan",4,3,150 m²,120 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
44,RUMAH NYAMAN DIKOMPLEX ELITE,https://www.rumah123.com//properti/balikpapan/hos9254712/,https://picture.rumah123.com/r123/720x420-crop/house/ho92/9254712/original/hos9254712-rumah-di-jual-di-balikpapan-selatan-balikpapan-1638251210.jpg,RUMAH NYAMAN DIKOMPLEX ELITE,Rp 1 Miliar,"Balikpapan Selatan, Balikpapan",2,1,120 m²,96 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,1,,,,,,,,,,,,Dijual
45,DI JUAL CEPAT RUMAH STRATEGIS DI PERUMAHAN BALIKPAPAN BARU,https://www.rumah123.com//properti/balikpapan/hos9018979/,https://picture.rumah123.com/r123/720x420-crop/house/ho90/9018979/original/hos9018979-rumah-di-jual-di-damai-balikpapan-1679985393.jpg,DI JUAL CEPAT RUMAH STRATEGIS DI PERUMAHAN BALIKPAPAN BARU,"Rp 2,4 Miliar","Damai, Balikpapan",3,1,375 m²,74 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
46,RUMAH COCOK DI RENOVASI,https://www.rumah123.com//properti/balikpapan/hos8979613/,https://picture.rumah123.com/r123/720x420-crop/house/ho89/8979613/original/hos8979613-rumah-di-jual-di-balikpapan-selatan-balikpapan-1703832791.jpg,RUMAH COCOK DI RENOVASI,Rp 600 Juta,"Balikpapan Selatan, Balikpapan",2,1,105 m²,100 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
47,BALIKPAPAN RUMAH CANTIK DI TENGAH PUSAT KOTA,https://www.rumah123.com//properti/balikpapan/hos8942511/,https://picture.rumah123.com/r123/720x420-crop/house/ho89/8942511/original/hos8942511-rumah-di-jual-di-balikpapan-selatan-balikpapan-1633404393.jpg,BALIKPAPAN RUMAH CANTIK DI TENGAH PUSAT KOTA,"Rp 3,65 Miliar","Balikpapan Selatan, Balikpapan",3,2,288 m²,256 m²,,Rumah,SHM - Sertifikat Hak Milik,5500 Watt,1,,,,,,,,,,,,Dijual
48,BALIKPAPAN RUMAH HUNIAN KLASIK NYAMAN DAN AMAN,https://www.rumah123.com//properti/balikpapan/hos8840090/,https://picture.rumah123.com/r123/720x420-crop/house/ho88/8840090/original/hos8840090-rumah-di-jual-di-balikpapan-selatan-balikpapan-1631579075.jpg,BALIKPAPAN RUMAH HUNIAN KLASIK NYAMAN DAN AMAN,"Rp 1,2 Miliar","Balikpapan Selatan, Balikpapan",4,3,300 m²,184 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,,,,,,,,,,,,Dijual
49,MINIMALIS DALAM PERUMAHAN,https://www.rumah123.com//properti/balikpapan/hos8642535/,https://picture.rumah123.com/r123/720x420-crop/house/ho86/8642535/original/hos8642535-rumah-di-jual-di-balikpapan-selatan-balikpapan-1703831252.jpg,MINIMALIS DALAM PERUMAHAN,"Rp 1,65 Miliar","Balikpapan Selatan, Balikpapan",5,4,152 m²,130 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
50,Rumah Balikpapan Baru,https://www.rumah123.com//properti/balikpapan/hos6487555/,https://picture.rumah123.com/r123/720x420-crop/house/ho64/6487555/original/hos6487555-rumah-di-jual-di-balikpapan-selatan-balikpapan-15880343319613.jpg,Rumah Balikpapan Baru,Rp 900 Juta,"Balikpapan Selatan, Balikpapan",2,1,120 m²,65 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,Furnished,1,,,,,,Bagus,Dijual
51,Rumah modern minimalis Batakan Village,https://www.rumah123.com//properti/balikpapan/hos4489271/,https://picture.rumah123.com/r123/720x420-crop/house/ho44/4489271/original/hos4489271-rumah-di-jual-di-balikpapan-timur-balikpapan-15554143909871.jpg,Rumah modern minimalis Batakan Village,"Rp 1,7 Miliar","Balikpapan Timur, Balikpapan",3,2,136 m²,117 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,,,,,,Bagus Sekali,Dijual
52,Rumah 2 lantai di Citra Bukit Indah Side View Danau,https://www.rumah123.com//properti/balikpapan/hos1890950/,https://picture.rumah123.com/r123-images/720x420-crop/customer/553144/2023-08-29-09-08-24-d9868864-78de-4a2c-a5fb-3071a7785167.jpg,Rumah 2 lantai di Citra Bukit Indah Side View Danau,"Rp 2,1 Miliar","Damai, Balikpapan",4,4,135 m²,125 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,Tidak,Tidak,,1,,Tidak,,,Tidak,Bagus,Dijual
53,RUMAH MINIMALIS DEKAT RUMAH  SAKIT SILOAM,https://www.rumah123.com//properti/balikpapan/hos16211920/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1929388/2024-01-29-23-35-59-3eca2c05-a4db-465b-99a4-48960d99ae74.jpg,RUMAH MINIMALIS DEKAT RUMAH  SAKIT SILOAM,"Rp 1,2 Miliar","Balikpapan Selatan, Balikpapan",4,2,120 m²,70 m²,2,Rumah,HGB - Hak Guna Bangunan,2200 Watt,,1,Ya,Ya,Semi Furnished,2,Perkotaan,Ya,2 Mobil,Sumur Galian,Tidak,Sudah Renovasi,Dijual
54,RUMAH BARU READY STOCK & SIAP HUNI BEBAS SEMUA BIAYA2 NYA,https://www.rumah123.com//properti/balikpapan/hos16202534/,https://picture.rumah123.com/r123/720x420-crop/house/ho16/16202534/original/hos16202534-rumah-di-jual-di-balikpapan-utara-balikpapan-1706516350.jpg,RUMAH BARU READY STOCK & SIAP HUNI BEBAS SEMUA BIAYA2 NYA,Rp 485 Juta,"Balikpapan Utara, Balikpapan",2,1,96 m²,45 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
55,"DI  RUMAH BARU SIAP HUNI, RUMAH TUNGGAL & FREE SEMUA BIAYA - BIAYA NYA",https://www.rumah123.com//properti/balikpapan/hos16202382/,https://picture.rumah123.com/r123/720x420-crop/house/ho16/16202382/original/hos16202382-rumah-di-jual-di-balikpapan-selatan-balikpapan-1706515762.jpg,"DI  RUMAH BARU SIAP HUNI, RUMAH TUNGGAL & FREE SEMUA BIAYA - BIAYA NYA",Rp 548 Juta,"Balikpapan Selatan, Balikpapan",2,1,165 m²,45 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
56,Tanah Tepi Jalan Utama Balikpapan,https://www.rumah123.com//properti/balikpapan/hos16194434/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1746082/2024-01-29-00-06-59-864610c1-47aa-41a2-9044-cad3b826e144.jpg,Tanah Tepi Jalan Utama Balikpapan,"Rp 6,5 Miliar","Balikpapan Tengah, Balikpapan",4,4,156 m²,200 m²,2,Rumah,SHM - Sertifikat Hak Milik,3300 Watt,,1,Ya,Ya,Semi Furnished,2,Perkotaan,Ya,4 Mobil,PAM atau PDAM,Tidak,Butuh Renovasi,Dijual
57,"BALIKPAPAN, RUMAH ASRI DI DEKAT PANTAI (Y477)",https://www.rumah123.com//properti/balikpapan/hos16134735/,https://picture.rumah123.com/r123/720x420-crop/house/ho16/16134735/original/hos16134735-rumah-di-jual-di-batakan-balikpapan-1705963393.jpg,"BALIKPAPAN, RUMAH ASRI DI DEKAT PANTAI (Y477)","Rp 1,5 Miliar","Batakan, Balikpapan",3,2,105 m²,91 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
58,Hunian Elit  Modern Di Perumahan Grand City,https://www.rumah123.com//properti/balikpapan/hos16134729/,https://picture.rumah123.com/r123/720x420-crop/house/ho16/16134729/original/hos16134729-rumah-di-jual-di-balikpapan-utara-balikpapan-1705963085.jpg,Hunian Elit  Modern Di Perumahan Grand City,"Rp 1,5 Miliar","Balikpapan Utara, Balikpapan",2,1,72 m²,47 m²,2,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,Ya,Ya,Semi Furnished,,Pemukiman Warga,Ya,3 Mobil,PAM atau PDAM,Tidak,Bagus,Dijual
59,BALIKPAPAN PRAPATAN RUMAH COCOK UNTUK BUKA USAHA PINGGIR JALAN RAYA,https://www.rumah123.com//properti/balikpapan/hos16122246/,https://picture.rumah123.com/r123/720x420-crop/house/ho16/16122246/original/hos16122246-rumah-di-jual-di-balikpapan-selatan-balikpapan-1705881908.jpg,BALIKPAPAN PRAPATAN RUMAH COCOK UNTUK BUKA USAHA PINGGIR JALAN RAYA,"Rp 1,6 Miliar","Balikpapan Selatan, Balikpapan",13,3,215 m²,180 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,1,Ya,Ya,Unfurnished,2,Pemukiman Warga,Ya,2 Mobil,PAM atau PDAM,Ya,Butuh Renovasi,Dijual
60,"RUMAH CANTIK, BERSIH DAN TERAWAT GRAND CITY BALIKPAPAN",https://www.rumah123.com//properti/balikpapan/hos16122238/,https://picture.rumah123.com/r123/720x420-crop/house/ho16/16122238/original/hos16122238-rumah-di-jual-di-balikpapan-utara-balikpapan-1705881727.jpg,"RUMAH CANTIK, BERSIH DAN TERAWAT GRAND CITY BALIKPAPAN","Rp 1,15 Miliar","Balikpapan Utara, Balikpapan",2,2,60 m²,47 m²,,Rumah,"Lainnya (PPJB,Girik,Adat,dll)",1300 Watt,,1,Tidak,Tidak,Unfurnished,2,Pemukiman Warga,Ya,2 Mobil,PAM atau PDAM,Tidak,Bagus,Dijual
61,TURUN HARGA!! RUMAH MINIMALIS PERUMAHAN TAMANSARI BUKIT MUTIARA (WIKA) BALIKPAPAN KAL-TIM,https://www.rumah123.com//properti/balikpapan/hos16122233/,https://picture.rumah123.com/r123/720x420-crop/house/ho16/16122233/original/hos16122233-rumah-di-jual-di-balikpapan-utara-balikpapan-1705881643.jpg,TURUN HARGA!! RUMAH MINIMALIS PERUMAHAN TAMANSARI BUKIT MUTIARA (WIKA) BALIKPAPAN KAL-TIM,Rp 600 Juta,"Balikpapan Utara, Balikpapan",2,1,90 m²,70 m²,1,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,1,Ya,Ya,Semi Furnished,1,Pemukiman Warga,Tidak,2 Mobil,,Tidak,Bagus,Dijual
62,HUNIAN ASRI 2 LANTAI SEMI FURNISH LOKASI AMAN NYAMAN DAN TENANG,https://www.rumah123.com//properti/balikpapan/hos16045582/,https://picture.rumah123.com/r123/720x420-crop/house/ho16/16045582/original/hos16045582-rumah-di-jual-di-balikpapan-selatan-balikpapan-1705280063.jpg,HUNIAN ASRI 2 LANTAI SEMI FURNISH LOKASI AMAN NYAMAN DAN TENANG,"Rp 2,1 Miliar","Balikpapan Selatan, Balikpapan",3,3,231 m²,231 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
63,"BALIKPAPAN,  KAWASAN ELITE BERSIH (Y91)",https://www.rumah123.com//properti/balikpapan/hos15982095/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15982095/original/hos15982095-rumah-di-jual-di-balikpapan-selatan-balikpapan-1704703840.jpg,"BALIKPAPAN,  KAWASAN ELITE BERSIH (Y91)","Rp 1,75 Miliar","Balikpapan Selatan, Balikpapan",2,1,212 m²,100 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
64,BALIKPAPAN - HUNIAN Di Kawasan Elite (SL077),https://www.rumah123.com//properti/balikpapan/hos15982001/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15982001/original/hos15982001-rumah-di-jual-di-balikpapan-selatan-balikpapan-1704703443.jpg,BALIKPAPAN - HUNIAN Di Kawasan Elite (SL077),"Rp 1,8 Miliar","Balikpapan Selatan, Balikpapan",5,5,190 m²,100 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
65,BALIKPAPAN - Rumah Cantik di Kawasan Perumahan Elite (SL074),https://www.rumah123.com//properti/balikpapan/hos15982000/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15982000/original/hos15982000-rumah-di-jual-di-balikpapan-baru-balikpapan-1704703441.jpg,BALIKPAPAN - Rumah Cantik di Kawasan Perumahan Elite (SL074),"Rp 2,8 Miliar","Balikpapan Baru, Balikpapan",5,4,200 m²,298 m²,,Rumah,SHM - Sertifikat Hak Milik,5500 Watt,2,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
66,BALIKPAPAN - RUMAH TENGAH KOTA STRATEGIS (SL073),https://www.rumah123.com//properti/balikpapan/hos15981998/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15981998/original/hos15981998-rumah-di-jual-di-balikpapan-tengah-balikpapan-1704703440.jpg,BALIKPAPAN - RUMAH TENGAH KOTA STRATEGIS (SL073),"Rp 5,5 Miliar","Balikpapan Tengah, Balikpapan",3,3,620 m²,600 m²,,Rumah,SHM - Sertifikat Hak Milik,9500 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
67,BALIKPAPAN - RUMAH FULL FURNISH DI KAWASAN PADAT PENDUDUK (SL055),https://www.rumah123.com//properti/balikpapan/hos15981961/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15981961/original/hos15981961-rumah-di-jual-di-balikpapan-utara-balikpapan-1704703278.jpg,BALIKPAPAN - RUMAH FULL FURNISH DI KAWASAN PADAT PENDUDUK (SL055),Rp 850 Juta,"Balikpapan Utara, Balikpapan",3,2,150 m²,100 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
68,BALIKPAPAN - HUNIAN MINIMALIS DI PUSAT KOTA BDS 3 (SL036),https://www.rumah123.com//properti/balikpapan/hos15981956/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15981956/original/hos15981956-rumah-di-jual-di-balikpapan-selatan-balikpapan-1704703275.jpg,BALIKPAPAN - HUNIAN MINIMALIS DI PUSAT KOTA BDS 3 (SL036),Rp 585 Juta,"Balikpapan Selatan, Balikpapan",2,1,87 m²,36 m²,,Rumah,HGB - Hak Guna Bangunan,1300 Watt,,,,,,,,,,,,,Dijual
69,BALIKPAPAN PUPUK (Y162),https://www.rumah123.com//properti/balikpapan/hos15981578/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15981578/original/hos15981578-rumah-di-jual-di-balikpapan-selatan-balikpapan-1704701779.jpg,BALIKPAPAN PUPUK (Y162),"Rp 4,5 Miliar","Balikpapan Selatan, Balikpapan",3,3,389 m²,400 m²,,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,1,,,,,,,,,,,,Dijual
70,BALIKPAPAN REGENCY ( Y365),https://www.rumah123.com//properti/balikpapan/hos15981575/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15981575/original/hos15981575-rumah-di-jual-di-balikpapan-selatan-balikpapan-1704701760.jpg,BALIKPAPAN REGENCY ( Y365),Rp 550 Juta,"Balikpapan Selatan, Balikpapan",2,1,72 m²,72 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
71,BALIKPAPAN RUMAH DALAM CLUSTER (Y438),https://www.rumah123.com//properti/balikpapan/hos15981569/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15981569/original/hos15981569-rumah-di-jual-di-balikpapan-baru-balikpapan-1704701745.jpg,BALIKPAPAN RUMAH DALAM CLUSTER (Y438),"Rp 2,5 Miliar","Balikpapan Baru, Balikpapan",3,2,180 m²,119 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
72,BALIKPAPAN RUMAH MEWAH DALAM CLUSTER CIPUTRA SIAP HUNI (LKO 02),https://www.rumah123.com//properti/balikpapan/hos15981533/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15981533/original/hos15981533-rumah-di-jual-di-balikpapan-selatan-balikpapan-1704701608.jpg,BALIKPAPAN RUMAH MEWAH DALAM CLUSTER CIPUTRA SIAP HUNI (LKO 02),"Rp 3,5 Miliar","Balikpapan Selatan, Balikpapan",4,4,160 m²,298 m²,,Rumah,SHM - Sertifikat Hak Milik,5500 Watt,1,,,,,,,,,,,,Dijual
73,BALIKPAPAN BUKIT DAMAI INDAH ( LKO 01),https://www.rumah123.com//properti/balikpapan/hos15981532/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15981532/original/hos15981532-rumah-di-jual-di-balikpapan-selatan-balikpapan-1704701607.jpg,BALIKPAPAN BUKIT DAMAI INDAH ( LKO 01),"Rp 1,4 Miliar","Balikpapan Selatan, Balikpapan",4,2,144 m²,100 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
74,RUMAH DEKAT MALL DAERAH PUPUK UTARA V,https://www.rumah123.com//properti/balikpapan/hos15980799/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15980799/original/hos15980799-rumah-di-jual-di-balikpapan-selatan-balikpapan-1704698933.jpg,RUMAH DEKAT MALL DAERAH PUPUK UTARA V,"Rp 3,5 Miliar","Balikpapan Selatan, Balikpapan",4,6,300 m²,300 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
75,RUMAH TENGAH KOTA LOKASI DEPAN POLDA KALTIM HARGA NEGO,https://www.rumah123.com//properti/balikpapan/hos15980728/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15980728/original/hos15980728-rumah-di-jual-di-balikpapan-selatan-balikpapan-1704698617.jpg,RUMAH TENGAH KOTA LOKASI DEPAN POLDA KALTIM HARGA NEGO,"Rp 1,2 Miliar","Balikpapan Selatan, Balikpapan",3,1,150 m²,150 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
76,TIGA KAMAR DEKAT SILOAM HOSPITAL,https://www.rumah123.com//properti/balikpapan/hos15980708/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15980708/original/hos15980708-rumah-di-jual-di-balikpapan-selatan-balikpapan-1704698519.jpg,TIGA KAMAR DEKAT SILOAM HOSPITAL,Rp 850 Juta,"Balikpapan Selatan, Balikpapan",3,2,120 m²,120 m²,,Rumah,HGB - Hak Guna Bangunan,1300 Watt,,,,,,,,,,,,,Dijual
77,Rumah Mess Super Luas Strategis di Balikpapan Kalimantan Timur ,https://www.rumah123.com//properti/balikpapan/hos15980129/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1157169/2024-01-08-06-45-47-c5c06a7d-0cb0-4875-b683-40f901de5738.jpg,Rumah Mess Super Luas Strategis di Balikpapan Kalimantan Timur ,"Rp 1,45 Miliar","Balikpapan Utara, Balikpapan",13,3,150 m²,260 m²,1,Rumah,SHM - Sertifikat Hak Milik,,,1,Ya,Ya,Furnished,2,Perkotaan,Tidak,,,Tidak,Bagus,Dijual
78,Rumah Mess Super Luas Strategis di Balikpapan Kalimantan Timur ,https://www.rumah123.com//properti/balikpapan/hos15980129/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1157169/2024-01-08-06-45-47-c5c06a7d-0cb0-4875-b683-40f901de5738.jpg,Rumah Mess Super Luas Strategis di Balikpapan Kalimantan Timur ,"Rp 1,45 Miliar","Balikpapan Utara, Balikpapan",13,3,150 m²,260 m²,1,Rumah,SHM - Sertifikat Hak Milik,,,1,Ya,Ya,Furnished,2,Perkotaan,Ya,2 Mobil,,Tidak,Bagus,Dijual
79,Rumah Mess Super Luas Strategis di Balikpapan Kalimantan Timur ,https://www.rumah123.com//properti/balikpapan/hos15980012/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1157169/2024-01-08-06-38-14-de6fc6df-75e6-480d-bcc2-971e91dc8428.jpg,Rumah Mess Super Luas Strategis di Balikpapan Kalimantan Timur ,"Rp 1,45 Miliar","Balikpapan Utara, Balikpapan",13,3,150 m²,260 m²,1,Rumah,SHM - Sertifikat Hak Milik,,,1,Ya,Ya,Furnished,2,Perkotaan,Tidak,,,Tidak,Bagus,Dijual
80,Rumah Mess Super Luas Strategis di Balikpapan Kalimantan Timur ,https://www.rumah123.com//properti/balikpapan/hos15980012/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1157169/2024-01-08-06-38-14-de6fc6df-75e6-480d-bcc2-971e91dc8428.jpg,Rumah Mess Super Luas Strategis di Balikpapan Kalimantan Timur ,"Rp 1,45 Miliar","Balikpapan Utara, Balikpapan",13,3,150 m²,260 m²,1,Rumah,SHM - Sertifikat Hak Milik,,,1,Ya,Ya,Furnished,2,Perkotaan,Ya,2 Mobil,,Tidak,Bagus,Dijual
81,RUMAH DUA LANTAI LUAS HOMY COZY DALAM PERUMAHAN ELITE BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos15813079/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15813079/original/hos15813079-rumah-di-jual-di-balikpapan-utara-balikpapan-1702874877.jpg,RUMAH DUA LANTAI LUAS HOMY COZY DALAM PERUMAHAN ELITE BALIKPAPAN,"Rp 1,8 Miliar","Balikpapan Utara, Balikpapan",3,3,256 m²,150 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,2,,,,,,,,,,,,Dijual
82,Hunian Mewah di perumahan mewah Balikpapan Baru,https://www.rumah123.com//properti/balikpapan/hos15812008/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15812008/original/hos15812008-rumah-di-jual-di-balikpapan-baru-balikpapan-1702871513.jpg,Hunian Mewah di perumahan mewah Balikpapan Baru,"Rp 7,5 Miliar","Balikpapan Baru, Balikpapan",6,6,612 m²,289 m²,4,Rumah,SHM - Sertifikat Hak Milik,5500 Watt,2,,Ya,Ya,Unfurnished,,,Ya,2 Mobil,PAM atau PDAM,Tidak,Bagus,Dijual
83,RUMAH HOOK HOMY TERAWAT BARU RENOVASI DALAM PERUMAHAN BESAR BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos15811857/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15811857/original/hos15811857-rumah-di-jual-di-balikpapan-utara-balikpapan-1702870881.jpg,RUMAH HOOK HOMY TERAWAT BARU RENOVASI DALAM PERUMAHAN BESAR BALIKPAPAN,"Rp 1,88 Miliar","Balikpapan Utara, Balikpapan",4,2,206 m²,139 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,1,,,,,,,,,,,,Dijual
